train_loss,val_loss,train_ce_loss,train_dice_loss,val_ce_loss,val_dice_loss,lr,epoch_time,val_miou,val_pixel_acc,val_dice
3.8919851779937744,3.8919644355773926,2.9446489810943604,0.9473361968994141,2.944628953933716,0.947335422039032,6.167226819279528e-05,101.59247064590454,0.02504703829297807,0.052496910095214844,0.05266457796096802
3.8919625282287598,3.8919677734375,2.944627046585083,0.9473353624343872,2.944632053375244,0.9473358392715454,5.782172325201155e-05,93.76810669898987,0.024989141737027567,0.05245494842529297,0.05266416072845459
3.8919689655303955,3.8919572830200195,2.9446330070495605,0.947335958480835,2.9446218013763428,0.9473353624343872,5.392295478639225e-05,105.87922477722168,0.02505919508775205,0.05263233184814453,0.05266463756561279
3.891941547393799,3.8919520378112793,2.9446065425872803,0.9473350048065186,2.9446163177490234,0.9473356008529663,5e-05,114.60395288467407,0.024943226748447928,0.05251932144165039,0.05266439914703369
3.891948699951172,3.891944408416748,2.944613218307495,0.9473353624343872,2.9446091651916504,0.9473351240158081,4.607704521360776e-05,111.5122241973877,0.025103103271497874,0.052779197692871094,0.052664875984191895
3.8919386863708496,3.8919382095336914,2.944603443145752,0.9473351240158081,2.944603443145752,0.9473348259925842,4.217827674798847e-05,127.88485264778137,0.02499673240433367,0.052631378173828125,0.05266517400741577
3.891936779022217,3.891949415206909,2.9446020126342773,0.9473348259925842,2.9446139335632324,0.947335422039032,3.8327731807204733e-05,110.75391459465027,0.02507416079280557,0.05276060104370117,0.05266457796096802
3.891944408416748,3.8919262886047363,2.9446089267730713,0.9473353624343872,2.944591999053955,0.9473344087600708,3.4549150281252636e-05,95.28911471366882,0.024941026380334956,0.05259895324707031,0.0526655912399292
3.891937255859375,3.891937255859375,2.9446022510528564,0.9473350644111633,2.9446020126342773,0.9473352432250977,3.086582838174551e-05,98.9815104007721,0.02491743698633462,0.05259847640991211,0.052664756774902344
3.8919448852539062,3.8919501304626465,2.9446094036102295,0.9473356008529663,2.9446144104003906,0.9473357200622559,2.7300475013022663e-05,96.5027208328247,0.024799596285925606,0.05227851867675781,0.05266427993774414
3.8919363021850586,3.8919146060943604,2.94460129737854,0.9473350644111633,2.944580554962158,0.9473340511322021,2.3875071764202563e-05,97.060950756073,0.024944476240891397,0.05263519287109375,0.05266594886779785
3.8919315338134766,3.89194655418396,2.944596529006958,0.9473349452018738,2.944611072540283,0.9473355412483215,2.061073738537635e-05,104.53827214241028,0.02503739464569197,0.05285453796386719,0.05266445875167847
3.891935348510742,3.8919363021850586,2.9446003437042236,0.9473349452018738,2.944601058959961,0.9473352432250977,1.7527597583490822e-05,91.95594716072083,0.025003443822294455,0.05272817611694336,0.052664756774902344
3.891927480697632,3.8919339179992676,2.9445927143096924,0.9473347067832947,2.94459867477417,0.9473353028297424,1.4644660940672627e-05,94.4101254940033,0.024780657974794645,0.052272796630859375,0.05266469717025757
